,date,review,rating,isEdited,title,userName,developerResponse
287,3/1/2023 20:11,"Seems that i cannot link may other phone to open the app, no push notifications to approve the device. Please fx",3,FALSE,I can’t register my other device,ThatPersonsLyfr,"{'id': 35181681, 'body': 'Good Day, we apologise for the inconvenience this may have caused you. Please do retry device registration via Secured SMS. Kindly make sure that the sim card of your registered mobile number is inserted on the mobile device that you wanted to register and your mobile number has regular load to proceed with device registration. Thank you', 'modified': '2023-03-03T08:46:21Z'}"
288,2/27/2023 4:48,"Love the new look and so easy to use 💕

Already moved my Mobile Key to this new app because it's so much prettier 😍",5,FALSE,Beautiful!,Kimanduh,"{'id': 36540651, 'body': 'Hi Kimanduh. Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your  feedback. Glad you liked it! If you have concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-16T00:11:34Z'}"
289,9/6/2023 22:07,Is it just me or the copy/paste function does not work here? It frustrates me that I cannot copy/paste account numbers which is something I can do EASILY on the old app.,3,FALSE,Copy/Paste on iOS not working,YejinSon,
290,7/8/2023 4:17,"IT’S SO BAD. It’s confusing and difficult to use. Not user-friendly AT ALL. The interface is all jumbled and compressed into the screen, the font is old, small and compressed, there’s too many tabs and selections. How is thus an upgrade from the old app? THE OLD APP IS SO MUCH BETTER. Whoever created this new BPI APP should be fired.",1,FALSE,Whoever created this new app should be fired.,georgemml,
291,6/30/2023 12:15,"I’m currently residing overseas and have failed registering my device for several times already. I’ve already spent so much on sms charges but to no avail. BPI said that it will transition to this new app by end of July and up until now, I can’t log on to my account. This is so frustrating!",1,FALSE,Cannot Register Device,ILDCCC,
292,6/30/2023 3:57,"Just the same tools and function, but it is dissapointing that you no longer see the name of biller you paid in the statement, unlike the old app",3,FALSE,No More Details of Bills Payment,Ched101287,
293,6/26/2023 3:33,"This new app is worst than the old one. I can’t even transfer funds. It asks me to continue via my device which I am using and which is registered, and no other option but to download the same app or cancel transaction. Good thing i still have the old app. Fix this.",1,FALSE,Worst app,Fr0st_Byte,
294,6/23/2023 22:28,"I can see my accounts easily, I love how bpi gives frequent updates",5,FALSE,Thumbs up,dey15374722,
295,4/7/2023 4:02,"Almost perfect, until it requires you to manually type in account number. It’s more prone to error and mistypes compared to copy pasting. With copy pasting, I’ll only verify and confirm it correctness once and saved to my secured notes. This is what I hate from BDO app as well.",2,FALSE,"Almost perfect, but",radgeof,
296,5/31/2023 1:46,"At log in, it always fails to send the needed message for verification thus not being able to use the app completely. I don’t know if its the number that was provided or whatnot but when I uses the old BPI app, my registration was flawless and the message was actually sent for verification.",1,FALSE,Failure to send message,Engr. Aaron,
297,5/20/2023 5:51,Definitely a refreshing redesign. Would be great if pasting text into fields is be supported. That made the old app easier to use.,3,FALSE,"Good so far, but could use some quality of life improvements.",Csrze,"{'id': 36728569, 'body': ""Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your suggestion. We'll take note of this and further improve our service moving forward."", 'modified': '2023-05-25T10:22:02Z'}"
298,8/14/2023 8:47,Its very frustrating because I couldnt even do bank transfers as well as do online transacrion because it is always telling me to try again later. The old app was better because it was easy to use unlike this new app.,1,FALSE,Mobile Key “try again later”,PeePs0527,
299,8/5/2023 22:02,"Great app, very useful until you try to download your credit card statement to Icloud Drive. This was working in the old app so please get it to work in the new one. Thanks!!",3,FALSE,App can’t save to Icloud,AffieYap,
300,5/13/2023 1:23,"You cannot copy and paste account numbers anymore. It increases the risk of inputting incorrect account details since you have to type one by one, especially for those non techy people and PWD’s using a phone.",2,FALSE,The old app is more user friendly,jjjrrrqqq,
301,6/25/2023 12:42,Nice app. Just need to on board other functions of the current mobile app,5,FALSE,Review,User12348190,
302,9/11/2023 2:11,Im outside Philippines and this is ridiculous i can’t send a message to register my device. And why the hell you change the app when its perfectly fine!!! You dont seem really care about people complaining this moron application. Whoever change it’s useless,1,FALSE,Can’t use abroad !!!!,sunev11,
303,9/10/2023 23:37,My first use. Tried to transfer to another bank. App required my to continue on my device—THIS IS EXACTLY MY DEVICE! Nothing happens and only “cancel” is the option. Waste of time and effort. Imagine spending months developing this app and this this buggy. Insane,1,FALSE,Fire your software developers,JonahElbert,
304,9/10/2023 23:18,"This is useless because I still need confirmation from BPI Mobile App (The old app) whenever I do my transactions.
Another thing is, I can no longer see the old app in app store, so basically I can no longer transfer funds online! CRAZY! This is Useless!",1,FALSE,Useless App! Bring back the old app!,Otaku Prince Justin,
305,7/27/2023 1:03,"I miss the old BPI Online App it was way easier and easy to navigate compared to the new app where it seems that the company was shortchanged by the I.T. who created the app.

It was also very hard to load the to my gcash from bpi account where it seems to be just loading.

Make it make sense BPI",1,FALSE,Primitive App,0414RYN,
306,8/23/2023 15:25,This app works just fine in all my banking needs.,4,FALSE,This app works just fine in all my banking needs.,Lib727888,
307,6/28/2023 19:30,"Who came up with this SMS-sending verification method? Never in my experience with banking and finance app have I ever seen this for identity verification.

Terrible fonts and spacing -- why are the menu elements hugging the screen edges? Also, the font choice for the numbers is very annoying! Why can't you just create a normal app?",1,FALSE,Tell me this is a ioke,santinasssssdd,
308,6/30/2023 1:20,"The app is easy to use ,it has a great features and hoping for more improvements ❤️",5,FALSE,BPI,CRISJOHN21,
309,6/27/2023 13:20,Is the point of a new app to use this over the old one or use both at the same time for no reason at all because it asked me for a mobile key on the old app when I tried to transfer money. Please make it make sense thanks,1,FALSE,I need a mobile key from the old app?,tin ong,
310,6/20/2023 14:20,"OG app was really fine and one of the bests. This new one, seems counterintuitive. The fonts themselves are confusing and jarring.
Old app plus new features particularly in the credit card section would have been a more welcome transition and addition than this one.",1,FALSE,Don't fix what isn't broken,withtiredeyes,
