,date,review,rating,isEdited,userName,title,developerResponse,bank_app
503,5/24/2022 4:12,this app is a waste of resources. you could have just focused on improving the digital banking app which is more user friendly. this app doesn’t show my CC reward points unlike the former. so disappointed.,1,False,JOD1996,no good,,Banco De Oro
504,4/13/2022 12:40,"The latest transactions appearing on my history is that of December 2021. There are no records of any recent transactions after that period. I made several transactions today, it does not appear.",1,False,docjohntan,Outdated transaction history,,Banco De Oro
505,8/31/2023 3:02,"Since I started using this app because of the notification, all of my transactions via instapay have failed. Very poor performance and inconvenient to customers.🤦🏻‍♂️",1,False,Dk86!,Unsuccessful Transactions,,Banco De Oro
506,8/25/2023 8:12,I am sorry to say but this is the worst banking app i have ever used. The old one is even better. I hope you will improve the app for the better before scrapping the old one.,1,False,AndertVH,Worst banking app!,,Banco De Oro
507,7/24/2022 6:09,I cannot login and even got locked out due to wrong user/pass. I used my user/ password with the old app. Is this correct? Or should I sign up with new details? Hope someone replies.,1,False,Kaywaqs,Issue logging in,,Banco De Oro
508,5/20/2022 17:57,I lost all confidence in this bank after they cannot put in enough effort to make a working app after years. Their security is low and their app developers are incompetent.,1,False,Niklasbiz,Utter Garbage - I am getting my money out,,Banco De Oro
509,9/15/2023 2:11,"Your app is a trash, always down or unable to process transaction.
You are a big bank and yet you cant have a better or improved app.",1,False,thirdy.III,App is a trash,,Banco De Oro
510,9/14/2023 23:34,"Logging in is slow
Saving favorites for payments and transfers don’t work. I keep on re-entering details for my regular transactions. 
I don’t like this app. BPI is much better",1,False,AllanRoyC,Slow and very inconvenient to use,,Banco De Oro
511,9/14/2023 6:52,"Bdo online banking has the poorest online bank of all, even the previous app. So laggy and buggy, the ui is the worst fix it fast and make the freaking switch already",1,False,chichoy08,DO THE SWITCH ALREADY!,,Banco De Oro
512,9/8/2023 12:50,"Please we NEED the LOCK card feature! Also, why did I need to set up a new password. The information should be sync.",1,False,arghhnickname,Lock card feature and different database?,,Banco De Oro
513,9/2/2023 5:20,"You can’t click anything at all. You log in and it just loads, nothing happens. Change banks it I were you. BDO is goo for nothing",1,False,lurker’s paradise,Try hard app that doesn’t even work,,Banco De Oro
514,9/1/2023 6:02,"How'd BDO manage to downgrade an app? It doesnt even sync on my old app, only my CC are showing not my savings account. 

When I try to manage account, everything is ticked green nothing is hidden.",1,False,Rocket M.,Savings Account doesnt show,,Banco De Oro
515,8/31/2023 3:29,I tried this app also but i have bad review for this app because it says that i unable to reload refresh my account,1,False,Nabd f,Cant reload balance in my account,,Banco De Oro
516,8/27/2023 10:46,deadass changed my password twice on the website yet this still doesnt accept my password/s whatsoever. unusable from the get go. QA this before releasing it as a key app for mobile banking.,1,False,idkbutnobs,unlinked account?,,Banco De Oro
517,3/18/2023 4:19,"Not able to log in- always giving me temporarily locked account alert, but I was able to log in on the browser. Poor app",1,False,maxpein.~,Log in,,Banco De Oro
518,9/20/2022 21:52,"After getting the OTP, it asks for setting a PIN but there is no button to continue! Tried to force close, relaunch, restart device, reinstall! Nothing! Useless as ever!",1,False,Tanteng1227,Unbelievable user interface.,,Banco De Oro
519,9/16/2023 19:18,"I’ve tried logging in to browser and i can log in my account but, when i tried logging in into this application it’s not working!",1,False,jreyramos,Not Logging in,,Banco De Oro
520,9/15/2023 9:38,"I was advised by the older app that they will transfer into the new one expecting that it will be more efficient than the other yet it displays more irritating outcome, delays in transferring money, etc.",1,False,ButDenAgen,Out of neccesity,,Banco De Oro
521,8/31/2023 3:59,"Password are not linked with previous app. 
Not all accounts are showing and the app takes forever to display text. Very poor rendering.",1,False,Franckyyyyypu,Test before releasing…,,Banco De Oro
522,9/4/2023 6:54,"1. You can't view transaction history
2. Loads Slowly
3. Can't integrate saved accounts from older app
Just close this app and focus on the Older (better) bdo app",2,False,Cris Lampas,WORST THAN THE OLDER APP.,,Banco De Oro
523,8/26/2023 7:28,Very really little you can do with this app let alone a few basic online banking features.,1,False,Annchie,Functionality and features are outdated,,Banco De Oro
524,8/22/2023 3:30,I tried logging in after downloaded from app store but the OTP which they said was sent never came. Need to uninstall the app from my phone😩,1,False,KuyaJhoe,Not fully functional yet,,Banco De Oro
525,7/18/2023 13:31,"Please fix this. Yesterday, I could see my savings and credit card accounts but now I can only see my savings.",1,False,ShShSh27,Cannot see my credit card,,Banco De Oro
526,3/28/2023 11:44,"So this app doesn’t have SSO integration? I can log in fine online and to the old BDO app but this “new” app cannot recognize my credentials and seriously, the account is locked after the first attempt. LOL",1,False,joshwhuttt,LogIn Always Wrong,,Banco De Oro
527,3/22/2023 14:54,"BPI app lets u download your statement of account within the app (both with savings account and credit card, not like yours na only with current accounts). They also lets u update your address which is very helpful sa mga gaya naming lumilipat ng rent ng bahay",1,False,SPOT888,Be like BPI app,,Banco De Oro
528,2/27/2023 2:14,I am logging in but OTP is not being sent out and I kept receiving messages to ADD DEVICE. Responded within 2-minutes and you’ll receive unable to send OTP as response not received on time. This app is G.AR.B.A.G.E.!,1,False,Binsentsu,It’s No Wonder Rating Rating Does Not Go Up Any Higher Than 1-STAR,,Banco De Oro
529,12/7/2021 19:05,"I cannot choose my account to send money. It is very laggy it takes years to fill up a form and always prompt ""try again"".",1,False,ediwowgago,App does not work properly,,Banco De Oro
530,8/24/2022 4:40,"I have several bdo apps, BDO online, digital banking, pay, deals and all below par. Why not focus on one app, integrate it and reduce issues? Mostly bugs and linking of the accounts are problematic.",2,False,Eloizza,FOCUS ON ONE APP AND MAKE IT SO MUCH BETTER,,Banco De Oro
531,11/17/2021 2:14,"I just downloaded the app but I cannot access “My Accounts”, only the “Send Money tab”. When “My Accounts” is loading, the app keeps on forcibly closing.",1,False,CarloJayson,App keeps on crashing on iPhone 12 Pro Max,,Banco De Oro
532,9/13/2023 7:52,"Upon logging in, there should be an OTP sent to your phone number that for never received on my registered phone number. Tried numerous times.",1,False,BDO Client 2,OTP not sent to mobile number,,Banco De Oro
533,9/7/2023 3:48,"When I transferred to the new app, the transactions I had for the day was not shown. When I accessed the old app to check, O cannot login anymore.",1,False,BDOClient,History of transactions not updated,,Banco De Oro
534,9/1/2023 8:48,Already switched to this app upon getting the notif but it is not working. Always blank page and response is very slow.,1,False,wrenzs,Not working,,Banco De Oro
535,8/19/2023 8:14,"Can’t even name my multiple bdo accounts, 😓. Worse, you have add / register again friend’s account. And you have to remember 2 login password for bdo online and bdo website login.",1,False,lamokski,WORSE,,Banco De Oro
536,8/17/2023 6:36,"Sending to another bdo account, other banks and GCash is always a problem! BDO banking app is being changed to BDO Online but that new app isn't letting me log in? What's happening BDO 😭 when will you get better?",1,False,KS12097,Inefficient banking app :(,,Banco De Oro
537,12/21/2022 12:36,OMG! This is the worst mobile banking app. Laging may error. It has been the problem pero hindi ginagawan ng paraan. I re-installed the app since my daughter has an account with them and for me to monitor the activities pero wala pa rin. Might uninstall this useless app very soon.,1,False,Enzococomae,Useless App,,Banco De Oro
